ccode,VMAR_Region,GPOP,CPOP,GPRO,LANG,CUSTOM,BELIEF,RELIGS1,RACE,GROUPCON,GC119,GC2,GC6B,GC7,GC10,GC11,AUTLOST,YEARWT,MAGN,PRSTAT,SEPX,SEPKIN,EMIG,DISPLACE,POLDIS,ECDIS,CULPO1,CULPO2,GOJPA,AUTON2,AUTGAIN,AUTPRO,LEGISREP,EXECREP,GUARREP,POLGR,ECGR,CULGR,KINSUP,KINMATSUP,KINPOLSUP,KINMILSUP,STASUP,STAMATSUP,STAPOLSUP,STAMILSUP,NSASUP,NSAMATSUP,NSAPOLSUP,NSAMILSUP,INTRACON,FACTSEV1,FACTSEV2,FACTSEV3,INTERCON,CCGROUPSEV1,CCGROUPSEV2,CCGROUPSEV3,PROT,REB,REPGENCIV
230,5,6,7,0.1385,1,0,0,1,0,3,3,1,3,3,2,1,1.3333333333,3,2,3,3,0,0,0,0,0,0,0,2,1,1979,-1,1,1,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,5,6,7,0.1385,1,0,0,1,0,3,3,1,3,3,2,1,1.3333333333,3,2,3,3,0,0,0,0,0,0,0,2,1,1979,-1,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
230,5,5,7,0.018,1,1,1,3,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,0,0,2,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,5,5,7,0.018,1,1,1,3,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,0,0,2,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
230,5,5,7,0.018,1,1,1,3,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,0,0,2,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
255,5,6,7,0.0224,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,2,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
255,5,6,7,0.0224,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,2,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
255,5,6,7,0.0224,1,1,2,5,1,1,4,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,2,0,3,0,0,0,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
325,5,5,7,0.005,2,1,0,1,0,3,2,1,3,3,2,3,0.5,4,1,2,3,0,0,0,0,0,0,0,2,1,1972,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5,5,7,0.005,2,1,0,1,0,3,2,1,3,3,2,3,0.5,4,1,2,3,0,0,0,0,0,0,0,2,1,1972,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5,5,7,0.005,2,1,0,1,0,3,2,1,3,3,2,3,0.5,4,1,2,3,0,0,0,0,0,0,0,2,1,1972,-1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5,6,7,0.028,1,0,0,1,0,3,2,1,3,3,0,0,1,5,3,3,3,0,0,0,0,1,0,0,3,1,1948,-1,1,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
325,5,6,7,0.028,1,0,0,1,0,3,2,1,3,3,0,0,1,5,3,3,3,0,0,0,0,1,0,0,3,1,1948,-1,1,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
325,5,6,7,0.028,1,0,0,1,0,3,2,1,3,3,0,0,1,5,3,3,3,0,0,0,0,1,0,0,3,1,1948,-1,1,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,5,5,7,0.002,1,1,-1,-1,1,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
325,5,5,7,0.002,1,1,-1,-1,1,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
325,5,5,7,0.002,1,1,-1,-1,1,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,5,5,7,0.013,1,1,2,5,0,3,2,1,2,2,3,3,0.5,4,1,2,1,0,0,0,3,1,2,1,2,0,0,-1,1,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
350,5,5,7,0.013,1,1,2,5,0,3,2,1,2,2,3,3,0.5,4,1,2,1,0,0,0,3,1,2,1,2,0,0,-1,1,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,5,5,7,0.013,1,1,2,5,0,3,2,1,2,2,3,3,0.5,4,1,2,1,0,0,0,3,1,2,1,2,0,0,-1,1,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,5,5,7,0.0191,1,1,0,2,1,0,4,0,0,0,1,1,0,3,1,0,0,0,0,1,4,1,0,0,2,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
350,5,5,7,0.0191,1,1,0,2,1,0,4,0,0,0,1,1,0,3,1,0,0,0,0,1,4,1,0,0,2,0,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
350,5,5,7,0.0191,1,1,0,2,1,0,4,0,0,0,1,1,0,3,1,0,0,0,0,1,4,1,0,0,2,0,-1,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,5,5,8,0.005,0,1,2,10,0,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,4,3,0,1,2,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,5,5,8,0.005,0,1,2,10,0,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,4,4,0,1,2,0,-1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,5,5,8,0.005,0,1,2,10,0,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,4,4,0,1,2,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0
900,5,5,7,0.025,1,1,0,3,2,2,2,0,0,0,1,2,0.6,5,3,1,3,1,0,0,1,1,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
900,5,5,7,0.025,1,1,0,3,2,2,2,0,0,0,1,2,0.6,5,3,1,3,1,0,0,1,1,0,0,2,0,-1,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
900,5,5,7,0.025,1,1,0,3,2,2,2,0,0,0,1,2,0.6,5,3,1,3,1,0,0,1,1,0,0,2,0,-1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
920,5,5,6,0.15,1,0,0,3,2,1,5,0,0,0,0,0,1,5,3,3,3,0,1,0,1,2,0,0,2,0,-1,0,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
920,5,5,6,0.15,1,0,0,3,2,1,5,0,0,0,0,0,1,5,3,3,3,0,1,0,1,2,0,0,2,0,-1,0,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
920,5,5,6,0.15,1,0,0,3,2,1,5,0,0,0,0,0,1,5,3,3,3,0,1,0,1,2,0,0,2,0,-1,0,1,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
